index,text,label
865,"chiar nu am nici o idee despre faptul ca unii oameni gasesc show-ul de televiziune, chiar si de departe interesant. costumele sunt complet ridicole, iar oamenii care joaca in ei, de asemenea, arata complet nebun in acelasi timp. exista absolut orice lucru interesant din punct de vedere distantei cu privire la cei care se ocupa de putere. aceasta este doar o reclama de televiziune cu preturi mai mari, conceputa sa vanda gunoi de plastic extrem de branza pentru copiii care nu se intreaba in intreaga lume. din note, vad ca a fost interzis in tara noii zeelande si din ceea ce am vazut, sunt de acord cu decizia lor. evitati acest spectacol cu   orice pret, este teribil si ridicol.",0
866,"acelasi scenariu,o alta locatie.....2,3 glume trase cat se poate de par....o lipsa totala de originalitate.
primul a fost genial,chiar nu ma asteptam ca al doilea sa fie atat de plictisitor si sec....",0
867,"am vrut sa votez zero sau mai putin. mi-a placut comentariul. este cel mai rau film realizat vreodata si ""nesimtitor"" este cuvantul perfect pentru el, daca nu este ceva mai rau pe care roget nu la crezut niciodata. sunt, de asemenea, la o pierdere sa ma gandesc la ceva suficient de negativ pentru a descrie cu exactitate bo derek. cele mai bune lucruri care ar putea fi spuse de ea sunt, este consistenta.",0
868,"asteptam cu nerabdare acest film. este un film de familie bun; cu toate acestea, daca echipa de editare a lui michael landon jr. a facut o treaba mai buna de editare, filmul ar fi mult mai bine. prea multe scene in afara contextului. sper ca exista un alt film din serie, toate sunt foarte bune. dar, daca este facut altul, ii rog sa aiba grija de editare. aceasta poveste era peste tot si nu parea sa aiba un centru. ceea ce este nefericit pentru ca celelalte filme ale seriei au fost minunate. imi place povestea lui willie si missy; ambele modele de mare succes. in plus, partea romantica a spectatorilor se bucura intotdeauna de o poveste de dragoste buna.",0
869,"m-am uitat peste celelalte comentarii si am fost foarte amuzat sa aflu ca in mod clar doar cei care au lucrat efectiv la film au comentat. adica, imi place sa spun lucruri rele despre o productie de amatori, dar daca faci un film rau si vrei sa comentezi, tonifica putin. ""groundbreaking"" este putin peste partea de sus. aceasta este o productie de colegiu bazata pe boston, care nu atinge nici macar nivelul de film de colegiu cel mai amator. este ceea ce v-ati astepta la o gramada de copii. un film de actiune prostie fara prea multa creativitate. este destul de amuzant daca sunteti dispus sa va distrati de asta. nu este ceva ce vei vedea vreodata daca nu esti student la colegiul emerson.",0
870,"sa incepem cu inceputul . in acest film de gen, primul lucru de care aveti nevoie este o muzica buna, si acolo unde domnul shankar si partidul sau nu reusesc. muzica este complet palida si ineficienta. pe de alta parte, exista ajay devgan, care a scos o scrisoare ""a"" din ortografia sa, a facut o treaba buna, dar nu a avut nici un folos pentru o filme proasta de casting ca asta. asin este ca o papusa care este folosit pentru a amuza publicul, chiar daca este bine sa se uite dar rolul ei in film este sa danseze, de fapt ea danseaza o trupa de rock si nu cred ca nici o trupa rock are acolo dansator ca membru al trupei. <br /> <br /> in coaja de nuci acest film este o bucata de rahat o bucata de *** t. priviti-l daca vreti sa va pacaliti.",0
871,"acest film a avut un imdb de 8.1, asa ca m-am asteptat mult mai mult din ea. ea incepe amuzant si indragostit cu o energie care se simte spontan. dar, inainte ca filmul sa fie la jumatatea drumului, incepe sa traga si totul devine greu de previzibil. personajele din birou au fost incantatoare in prima treime a filmului, dar le cunoastem putin prea bine; ei devin caricaturi, nu oameni reali deloc. aceasta este aceeasi poveste pe care am vazut-o de sute de ori, doar spus aici cu circumstante usor diferite. lucrul este ca as putea sa stombe o alta poveste de dragoste previzibila daca numai dialogul nu ar fi atat de invechit! singurul lucru care ar putea fi mai rau este daca personajele ar avea motivatii inconsecvente si de necrezut si, din pacate, de asemenea, cazul cu letter dead office. speram ca acest film va ajunge in curand in dead movie office.",0
872,"bine, imi aduc aminte de prima, iar baiatul a suflat. dupa ce am vazut-o, am ras-o si mi-am spus: ""oh, baiete, doar un film b cu un buget scazut. nu voi vedea niciodata o parte la acest lucru"". apoi, aproximativ 1 1/2 ani mai tarziu, au venit doi. a suge si mai mult. dar, tocmai am ras-o din nou si am spus: ""n-am cum sa vad vreodata partea a treia."" apoi, aproximativ 1/2 pe an, partea a treia a iesit. am fost destul de prost sa o inchiriez si baiete, tocmai am rapit dupa ce i-am urmarit. doamne, nu mi-am dat seama cat de mult pot suge filme in aceste zile. doar salva-te 7.50 dolari si nu inchiria intreaga serie. crede-ma, merita fiecare banut.",0
873,"acesta este, fara indoiala, unul dintre cele mai grave filme pe care le-am vazut vreodata ... complotul este atat de plin de gauri, povestea este ca un remake rau al unui film de suspans rau si actorilor suna ca si cum ar fi citit direct din manuscris pentru prima data. cel mai rau dintre toate este steve guttenberg. el isi joaca personajul ca si cum ar fi fost in ""academia de politie"" - acelasi furios furios - si asta nu este potrivit pentru un om de frunte in ceea ce ar fi trebuit sa fie un thriller. e greu de crezut ca hanson face ""la confidential"" zece ani mai tarziu ... <br /> <br /> evitati acest lucru cum ar fi ciuma ...",0
874,"jude law isi da totul in acest film vampir frumos filmat, care nu ofera nimic altceva de valoare. complet lipsit de erotism, entuziasm sau doamne de conducere cu recurs. o lupta decenta, cateva momente de suspans usoara. si un complot cu o singura nota. filmul a devenit filozofic intr-o serie de conversatii intre personajul lui law si un detectiv de omucidere, bine jucat de timothy spall. dar, in ciuda eforturilor lor cele mai bune, ambii actori sunt stacked la crucea banalitatii filmului. cu un actor mai mic in rol principal - si fara beneficiul cinematografiei lui oliver curtis - crocodilii s-ar amesteca in marea rapida a vampirilor cu buget redus.",0
875,"filmul in sine este atat de patetic. ea a reprezentat oameni surzi ca fiind cinici cu privire la auzul oamenilor. adevarat, unii oameni surzi sunt precaut sa-si intalneasca auzul, dar nu sunt neaparat suparati de caracterul lui marlee matlin de-a lungul povestii. cei surzi nu merg la bar si dans asa cum a facut matlin. in general, filmul in sine este mai plictisitor decat patetic. este atat de plictisitor incat as vrea sa cred ca este un film cu insomnie. daca am o problema de a dormi, pot pur si simplu sa pop in copiii unui dumnezeu mai mic si sa ma uit. ma va face sa dorm. <br /> <br /> tineti minte, acesta este un tip surd care vorbeste.",0
876,"dezamagitor.....ma asteptam la mult mai mult....efecte speciale bune, in schimb poveste cam grabita si nereusita....filmul e mult mai prost decat primele doua parti...",0
877,"un film cu adevarat neplacut. in timp ce efectele speciale ale lui rick baker sunt destul de impresionante (daca se transforma in stomac), nu are alte caracteristici de rascumparare. ca multe filme din anii '70, va lasa sa va simtiti ca si cum ar trebui sa luati un dus lung si sa-i curatati slime-ul. caracterele sunt uniform neplacute, iar complotul nu are sens.",0
878,"rau actioneaza, iluminare proasta, complot rau! aceasta a fost calitatea unui film porno. am vazut mai interesant videoclip de acasa despre o nunta plictisitoare decat acest film ... a suflat mult timp! nu pierdeti timpul sau banii pe prostiile astea! este uimitor faptul ca ei permit ca acest tip de emotie sa fie chiar lansat pe video, ar trebui sa fie o crima!",0
879,"impuritati nepatruns. acesta trebuie sa fie unul dintre cele mai grave filme pe care le-am vazut vreodata. dialogul este inspaimantator, efectele de groaza sunt ridicole. singurul lucru care ma tinut sa ma uit era michael cule, tot mai splendid si complet subestimat.",0
880,"acest avertisment impotriva antisemitismului este bine gandit si poate avea scopul sau la acea data, dar este facut fara cea mai mica idee despre cum sa realizam un film. regizorul nu are nicio idee despre mise-en-scene; distributia variaza de la rau pana la chiar mai rau. marele comic austriac hans moser este irosit. in partea sa, el se termina intr-un azil pentru nebun, care este conceput ca un set de la das kabinett des dr. caligari; unul se intreaba daca producatorii aveau toate capacitatile mentale. copia restaurata pe care am vazut-o (filmmuseum olandeza) da impresia ca unele scene nu au fost puse in locul potrivit, dar ar putea fi editia originala a fost rau de asemenea.",0
881,"am vrut sa-mi placa acest film, dar multe elemente l-au ruinat pentru mine. folosirea unei lentile de peste de peste in intreaga editie si modificarea in miscare nu mi-a dat un sentiment de a fi in lumea capului de meth, dar ma facut sa cred ca m-am uitat la mtv pentru cateva momente scurte. filmul nu pare sa mearga nicaieri si actoria a fost cu adevarat un excelent exemplu de actiune. imi plac filmele care ne dau o privire in lumea interlopa, dar acest film nu putea decide daca era un film de groaza rau sau un comentariu mai serios despre ororile dependentei.",0
882,"pana in ultimele 20 de minute, m-am gandit ca acesta este cel mai rau film al lui jackie chan (cu exceptia lucrarii sale din 1978, despre care nu cunosc). ultima secventa de lupta a schimbat toate acestea: este lunga si buna si intensa - intr-adevar, una dintre punctele forte ale carierei lui chan. dar, pentru a ajunge la ea, trebuie sa stati intr-o multime de ""comedii"" care ar putea amuza copii de cinci ani (oh, uite cineva a aruncat o tomata la fata tipului ala) si scene nesfarsite de ""fotbal"". sa nu mai vorbim de dublaj (care include linia ""cum pot sa-l opresc? nu este un robinet"" - ceas pentru a afla ce se refera la el). ""dragon lord"" este in valoare de inchirierea pentru lupta finala singur, dar restul filmului este numai pentru colectionarii jackie, si chiar si atunci pentru cei care au vazut deja cel putin 15 din celelalte filme ale sale. (**)",0
883,"parfum
desi cunosc de multi ani acest parfum, l-am folosit ani la rand, consider ca cel achizitionat de la emag nu e cel original, nu persista, aroma dispare mult prea repede, in nicio o ora. consider ca echipa emag ar trebui sa isi selecteze cu atentie colaboratorii. serviciul oferit de emag, rapiditatea distributiei, e de laudat.",0
884,"de fapt, aceasta este o minciuna, shrek 3-d a fost de fapt primul film animat 3d. am cumparat-o pe dvd cu aproximativ 3 ani in urma. si viata lui bug nu a facut asta? cred ca a fost la disneyworld in acel copac, asa ca spun inainte sa mearga si sa o foloseasca ca pe o sigla. de asemenea, shrek 3d a fost un simulator de miscare la universal studios. ei ar trebui sa-l considere film, pentru ca a aparut intr-un ""teatru"" si l-ati putea cumpara pentru dvd. filmul era dragut, cel putin erau pustii mici. mi-a placut iq-ul. sunt de acord cu animasterul, au facut o slujba a lui dumnezeu sa faca un film din ceva care este doar o aventura in aer liber. ii recomand familiilor si copiilor.",0
885,"aceasta este o continuare in-name numai pentru ""o poveste de craciun"", intitulata initial ""o poveste de vara"". ralphie isi povesteste aventurile familiei in timpul verii, cand sa mutat intr-un oras mic, in mijlocul nicaieri. hilaritatea, din nefericire, nu rezulta. originalul a lucrat din cauza naturii sale ireverente si a onestitatii - toata lumea s-ar putea referi la ea. acesta este pur si simplu prost si nu foarte amuzant deloc. ultimul film al lui charles grodin - nu e de mirare! este unul dintre cele mai sarace roluri. imi pare rau pentru el. mary steenburgen nu are nimic de a face, totul este formulic, si trebuie sa te intrebi de ce chiar au deranjat. si vreau sa spun, haide - o competitie cu tocurile? din pacate, este cea mai buna parte a filmului ...",0
886,"am vrut cu adevarat sa-mi plac acest western, fiind un fan al genului si un fan al lui ""buffalo bill"", ""wild bill hickok"" si ""calamity jane"", toti care se afla in aceasta poveste! adaugati la mixul gary cooper ca actor principal, si a sunat minunat. <br /> <br /> problema a fost ..... nu a fost. m-am trezit privit la ceasul meu la doar 40 de minute, plictisind la moarte. personajul lui jean arthur a fost oarecum enervant si james ellison nu arata si nici nu se comporta ca ""buffalo bill"". nici cooper nu era cel mai bun la el, sunand prea din lemn. asta a fost cu cativa ani inainte ca el sa-si loveasca actorul. <br /> <br /> incepeti trecerea si urmariti un altul, deoarece majoritatea acestora erau mult mai bune decat acesta.",0
887,"e tare filmu..l-am vazut de 3 ori in aceeasi zi, inainte de sesiune.kristen joaca super, am luat si alte filme cu ea de cand am vazut-o in twilight.si rob e perfect pentru rolul asta.m-am apucat de carti..am citit new moon(am auzit ca nu e asa buna traducerea si-am luat-o in engleza) in 12 ore full in plina sesiune :d",0
888,"film cu adevarat teribil, pretentios, fara sfarsit. regizorul bellocchio pare sa fie infatuat cu fata si figura frumoasa a actritei sale detmers - si cine poate sa-l invinuiasca? dar poate, poate ca ar fi trebuit sa-si concentreze mai mult atentia asupra realizarii unui film bun si interesant. imi urasc cand un film de sex prezinta drept ""film de arta"" doar pentru a deveni mai ""respectabil"". cele mai frecvente scene ocazionale de sex sunt singurul motiv pentru existenta acestui film. indiferent daca merita sa fie asezate in restul imaginii, este strict o chestiune de gust. (*)",0
